,run_id,experiment_name,rag_type,model_name,judge_model,timestamp,question,is_impossible,generated_answer,gold_answers,gold_context_preview,retrieved_titles,latency_seconds,retrieval_hit_rate,context_similarity,exact_match,f1_score,judge_faithfulness,judge_relevance,judge_utility,judge_coherence,judge_similarity,judge_neg_rejection,judge_reasoning,retrieved_context_text
38,with_impossible_20251222_090410,with_impossible,naive_rag,llama-3.3-70b-versatile,openai/gpt-oss-120b,20251222_090410,From which word meaning anointed one does Christos originate?,True,"The word Christos originates from the Hebrew word מָשִׁיחַ (Mašíaḥ), meaning ""[one who is] anointed"".",[],"The Greek word Χριστιανός (Christianos), meaning ""...","['Christian', 'Christian', 'Mary_(mother_of_Jesus)']",0.54,1,0.6506,0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Etymology
The Greek word Χριστιανός (Christianos), meaning 'follower of Christ', comes from Χριστός (Christos), meaning 'anointed one', with an adjectival ending borrowed from Latin to denote adhering to, or even belonging to, as in slave ownership. In the Greek Septuagint, christos was used to translate the Hebrew מָשִׁיחַ (Mašíaḥ, 'messiah'), meaning ""[one who is] anointed"". In other European languages, equivalent words to Christian are likewise derived from the Greek, such as chrétien in French and cristiano in Spanish.
The abbreviations Xian and Xtian (and similarly formed other parts of speech) have been used since at least the 17th century: Oxford English Dictionary shows a 1634 use of Xtianity and Xian is seen in a 1634–38 diary. The word Xmas uses a similar contraction.
Korean still uses 기독교도, Kidok-kyo-do for ""Christian"", though the Greek form Kurisudo 그리스도 has now replaced the old Sino-Korean Kidok, which refers to Christ himself.

The Chinese word is 基督徒 (pinyin: jīdū tú), literally ""Christ follower."" The two characters now pronounced Jīdū in Mandarin Chinese, were originally pronounced Ki-To in Cantonese as representation of Latin ""Cristo"".[citation needed] In Vietnam, the same two characters read Cơ đốc, and a ""follower of Christianity"" is a tín đồ Cơ đốc giáo.

In Japan, the term kirishitan (written in Edo period documents 吉利支丹, 切支丹, and in modern Japanese histories as キリシタン), from Portuguese cristão, referred to Roman Catholics in the 16th and 17th centuries before the religion was banned by the Tokugawa shogunate. Today, Christians are referred to in Standard Japanese as キリスト教徒, Kirisuto-kyōto or the English-derived term クリスチャン kurisuchan.

The Greek word Χριστιανός (Christianos), meaning ""follower of Christ"", comes from Χριστός (Christos), meaning ""anointed one"", with an adjectival ending borrowed from Latin to denote adhering to, or even belonging to, as in slave ownership. In the Greek Septuagint, christos was used to translate the Hebrew מָשִׁיחַ (Mašíaḥ, messiah), meaning ""[one who is] anointed."" In other European languages, equivalent words to Christian are likewise derived from the Greek, such as Chrétien in French and Cristiano in Spanish.
The statement that Joseph ""knew her not till she brought forth her first born son"" (Matthew 1:25 DouayRheims) has been debated among scholars, with some saying that she did not remain a virgin and some saying that she was a perpetual virgin. Other scholars contend that the Greek word heos (i.e., until) denotes a state up to a point, but does not mean that the state ended after that point, and that Matthew 1:25 does not confirm or deny the virginity of Mary after the birth of Jesus. According to Biblical scholar Bart Ehrman the Hebrew word almah, meaning young woman of childbearing age, was translated into Greek as parthenos, which only means virgin, in Isaiah 7:14, which is commonly believed by Christians to be the prophecy of the Virgin Mary referred to in Matthew 1:23. While Matthew and Luke give differing versions of the virgin birth, John quotes the uninitiated Philip and the disbelieving Jews gathered at Galilee referring to Joseph as Jesus's father."
39,with_impossible_20251222_090410,with_impossible,naive_rag,llama-3.3-70b-versatile,openai/gpt-oss-120b,20251222_090410,What group gave the award to the Somers Office Complex?,True,I cannot answer this based on the provided documents.,[],Other major campus installations include towers in...,"['Karl_Popper', 'IBM', 'Ann_Arbor,_Michigan']",0.23,1,0.5099,0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Other awards and recognition for Popper included the City of Vienna Prize for the Humanities (1965), Karl Renner Prize (1978), Austrian Decoration for Science and Art (1980), Dr. Leopold Lucas Prize (1981), Ring of Honour of the City of Vienna (1983) and the Premio Internazionale of the Italian Federico Nietzsche Society (1988). In 1992, he was awarded the Kyoto Prize in Arts and Philosophy for ""symbolising the open spirit of the 20th century"" and for his ""enormous influence on the formation of the modern intellectual climate"".
Other major campus installations include towers in Montreal, Paris, and Atlanta; software labs in Raleigh-Durham, Rome, Cracow and Toronto; Johannesburg, Seattle; and facilities in Hakozaki and Yamato. The company also operates the IBM Scientific Center, Hursley House, the Canada Head Office Building, IBM Rochester, and the Somers Office Complex. The company's contributions to architecture and design, which include works by Eero Saarinen, Ludwig Mies van der Rohe, and I.M. Pei, have been recognized. Van der Rohe's 330 North Wabash building in Chicago, the original center of the company's research division post-World War II, was recognized with the 1990 Honor Award from the National Building Museum.

In 2005, the company sold its personal computer business to Chinese technology company Lenovo, and in the same year it agreed to acquire Micromuse. A year later IBM launched Secure Blue, a low-cost hardware design for data encryption that can be built into a microprocessor. In 2009 it acquired software company SPSS Inc. Later in 2009, IBM's Blue Gene supercomputing program was awarded the National Medal of Technology and Innovation by U.S. President Barack Obama. In 2011, IBM gained worldwide attention for its artificial intelligence program Watson, which was exhibited on Jeopardy! where it won against game-show champions Ken Jennings and Brad Rutter. As of 2012[update], IBM had been the top annual recipient of U.S. patents for 20 consecutive years.
The city is the home of many research and engineering centers, including the Great Lakes Environmental Research Laboratory that is operated by NOAA and the Michigan Tech Research Institute. Other research centers sited in the city are the United States Environmental Protection Agency's National Vehicle and Fuel Emissions Laboratory and the Toyota Technical Center. The city is also home to National Sanitation Foundation International (NSF International), the nonprofit non-governmental organization that develops generally accepted standards for a variety of public health related industries and subject areas.
Non-high tech companies in Ann Arbor include Domino's Pizza, headquartered on Domino's Farms, a 271-acre (110 ha) Frank Lloyd Wright-inspired complex just northeast of the city. Another Ann Arbor-based company is Zingerman's Delicatessen, which serves sandwiches and has developed businesses under a variety of brand names. Avfuel, a global supplier of aviation fuels and services, is headquartered in Ann Arbor as is Pinkerton, a detective and private security firm. Many cooperative enterprises were founded in the city; among those that remain are the People's Food Co-op and the Inter-Cooperative Council at the University of Michigan, a student housing cooperative founded in 1937. There are also three cohousing communities—Sunward, Great Oak, and Touchstone—located immediately to the west of the city limits."
40,with_impossible_20251222_090410,with_impossible,naive_rag,llama-3.3-70b-versatile,openai/gpt-oss-120b,20251222_090410,What is the main component of drying the paper?,False,"The main component of drying the paper is using air and/or heat to remove water from the paper sheets. Specifically, in modern times, various forms of heated drying mechanisms are used, with the steam-heated can dryer being the most common on the paper machine.",['air'],Drying involves using air and/or heat to remove wa...,"['Paper', 'Paper', 'Paper']",0.45,1,0.5979,0,0.0513,0.0,0.0,0.0,0.0,0.0,,,"Drying involves using air and/or heat to remove water from the paper sheets; in the earliest days of paper making this was done by hanging the sheets like laundry; in more modern times various forms of heated drying mechanisms are used. On the paper machine the most common is the steam heated can dryer. These can reach temperatures above 200 °F (93 °C) and are used in long sequences of more than 40 cans; where the heat produced by these can easily dry the paper to less than 6% moisture.

The pulp papermaking process is said to have been developed in China during the early 2nd century AD, possibly as early as the year 105 A.D., by the Han court eunuch Cai Lun, although the earliest archaeological fragments of paper derive from the 2nd century BC in China. The modern pulp and paper industry is global, with China leading its production and the United States right behind it.

Paper is a thin material produced by pressing together moist fibres of cellulose pulp derived from wood, rags or grasses, and drying them into flexible sheets. It is a versatile material with many uses, including writing, printing, packaging, cleaning, and a number of industrial and construction processes.
Producing paper
The pulp is fed to a paper machine, where it is formed as a paper web and the water is removed from it by pressing and drying.
Pressing the sheet removes the water by force. Once the water is forced from the sheet, a special kind of felt, which is not to be confused with the traditional one, is used to collect the water. When making paper by hand, a blotter sheet is used instead.
Drying involves using air or heat to remove water from the paper sheets. In the earliest days of papermaking, this was done by hanging the sheets like laundry; in more modern times, various forms of heated drying mechanisms are used. On the paper machine, the most common is the steam-heated can dryer. These can reach temperatures above 93 °C (200 °F) and are used in long sequences of more than forty cans where the heat produced by these can easily dry the paper to less than six percent moisture.
All paper produced by paper machines as the Fourdrinier Machine are wove paper, i.e. the wire mesh that transports the web leaves a pattern that has the same density along the paper grain and across the grain. Textured finishes, watermarks and wire patterns imitating hand-made laid paper can be created by the use of appropriate rollers in the later stages of the machine.

Paper made from mechanical pulp contains significant amounts of lignin, a major component in wood. In the presence of light and oxygen, lignin reacts to give yellow materials, which is why newsprint and other mechanical paper yellows with age. Paper made from bleached kraft or sulfite pulps does not contain significant amounts of lignin and is therefore better suited for books, documents and other applications where whiteness of the paper is essential.

Paper made from wood pulp is not necessarily less durable than a rag paper. The ageing behavior of a paper is determined by its manufacture, not the original source of the fibres. Furthermore, tests sponsored by the Library of Congress prove that all paper is at risk of acid decay, because cellulose itself produces formic, acetic, lactic and oxalic acids."
41,with_impossible_20251222_090410,with_impossible,naive_rag,llama-3.3-70b-versatile,openai/gpt-oss-120b,20251222_090410,When was The World Solar Challenge started?,False,The World Solar Challenge was founded in 1987.,['1987'],Development of a solar-powered car has been an eng...,"['Solar_energy', 'Solar_energy', 'Solar_energy']",0.77,1,0.5667,0,0.25,0.0,0.0,0.0,0.0,0.0,,,"Transport
Development of a solar-powered car has been an engineering goal since the 1980s. The World Solar Challenge is a biannual solar-powered car race, where teams from universities and enterprises compete over 3,021 kilometres (1,877 mi) across central Australia from Darwin to Adelaide. In 1987, when it was founded, the winner's average speed was 67 kilometres per hour (42 mph) and by 2007 the winner's average speed had improved to 90.87 kilometres per hour (56.46 mph).
The North American Solar Challenge and the planned South African Solar Challenge are comparable competitions that reflect an international interest in the engineering and development of solar powered vehicles.
Some vehicles use solar panels for auxiliary power, such as for air conditioning, to keep the interior cool, thus reducing fuel consumption.
In 1975, the first practical solar boat was constructed in England. By 1995, passenger boats incorporating PV panels began appearing and are now used extensively. In 1996, Kenichi Horie made the first solar-powered crossing of the Pacific Ocean, and the Sun21 catamaran made the first solar-powered crossing of the Atlantic Ocean in the winter of 2006–2007. There were plans to circumnavigate the globe in 2010.
A solar chimney (or thermal chimney, in this context) is a passive solar ventilation system composed of a vertical shaft connecting the interior and exterior of a building. As the chimney warms, the air inside is heated causing an updraft that pulls air through the building. Performance can be improved by using glazing and thermal mass materials in a way that mimics greenhouses.

Solar power is anticipated to become the world's largest source of electricity by 2050, with solar photovoltaics and concentrated solar power contributing 16 and 11 percent to the global overall consumption, respectively.

Development of a solar-powered car has been an engineering goal since the 1980s. The World Solar Challenge is a biannual solar-powered car race, where teams from universities and enterprises compete over 3,021 kilometres (1,877 mi) across central Australia from Darwin to Adelaide. In 1987, when it was founded, the winner's average speed was 67 kilometres per hour (42 mph) and by 2007 the winner's average speed had improved to 90.87 kilometres per hour (56.46 mph). The North American Solar Challenge and the planned South African Solar Challenge are comparable competitions that reflect an international interest in the engineering and development of solar powered vehicles.
In 1897, Frank Shuman, a US inventor, engineer and solar energy pioneer built a small demonstration solar engine that worked by reflecting solar energy onto square boxes filled with ether, which has a lower boiling point than water and were fitted internally with black pipes which in turn powered a steam engine. In 1908 Shuman formed the Sun Power Company with the intent of building larger solar power plants. He, along with his technical advisor A.S.E. Ackermann and British physicist Sir Charles Vernon Boys, developed an improved system using mirrors to reflect solar energy upon collector boxes, increasing heating capacity to the extent that water could now be used instead of ether. Shuman then constructed a full-scale steam engine powered by low-pressure water, enabling him to patent the entire solar engine system by 1912.
Shuman built the world's first solar thermal power station in Maadi, Egypt, between 1912 and 1913. His plant used parabolic troughs to power a 45–52 kilowatts (60–70 hp) engine that pumped more than 22,000 litres (4,800 imp gal; 5,800 US gal) of water per minute from the Nile River to adjacent cotton fields. Although the outbreak of World War I and the discovery of cheap oil in the 1930s discouraged the advancement of solar energy, Shuman's vision, and basic design were resurrected in the 1970s with a new wave of interest in solar thermal energy. In 1916 Shuman was quoted in the media advocating solar energy's utilization, saying:"
42,with_impossible_20251222_090410,with_impossible,naive_rag,llama-3.3-70b-versatile,openai/gpt-oss-120b,20251222_090410,What years do Polybius books cover?,False,The years 220 to 167 BC.,['220 to 167 BCE'],"While a few fragments exist, there is no surviving...","['Hellenistic_period', 'Hellenistic_period', 'Hellenistic_period']",0.42,1,1.0,0,0.6667,0.0,0.0,0.0,0.0,0.0,,,"Sources
Literary works
While a few fragments exist, there are no complete surviving historical works that date to the hundred years following Alexander's death. The works of the major Hellenistic historians Hieronymus of Cardia (who worked under Alexander, Antigonus I and other successors), Duris of Samos and Phylarchus, which were used by surviving sources, are all lost. The earliest and most credible surviving source for the Hellenistic period is Polybius of Megalopolis (c. 200–118), a statesman of the Achaean League until 168 BC when he was forced to go to Rome as a hostage. His Histories eventually grew to a length of forty books, covering the years 220 to 167 BC.
The most important source after Polybius is Diodorus Siculus who wrote his Bibliotheca historica between 60 and 30 BC and reproduced some important earlier sources such as Hieronymus, but his account of the Hellenistic period breaks off after the battle of Ipsus (301 BC). Another important source, Plutarch's (c. AD 50 – c. 120) Parallel Lives although more preoccupied with issues of personal character and morality, outlines the history of important Hellenistic figures. Appian of Alexandria (late 1st century AD–before 165) wrote a history of the Roman Empire that includes information of some Hellenistic kingdoms.
While a few fragments exist, there is no surviving historical work which dates to the hundred years following Alexander's death. The works of the major Hellenistic historians Hieronymus of Cardia (who worked under Alexander, Antigonus I and other successors), Duris of Samos and Phylarchus which were used by surviving sources are all lost. The earliest and most credible surviving source for the Hellenistic period is Polybius of Megalopolis (c. 200-118), a statesman of the Achaean League until 168 BCE when he was forced to go to Rome as a hostage. His Histories eventually grew to a length of forty books, covering the years 220 to 167 BCE.
The most important source after Polybius is Diodorus Siculus who wrote his Bibliotheca historica between 60 and 30 BCE and reproduced some important earlier sources such as Hieronymus, but his account of the Hellenistic period breaks off after the battle of Ipsus (301). Another important source, Plutarch's (c.50—c.120) Parallel Lives though more preoccupied with issues of personal character and morality, outlines the history of important Hellenistic figures. Appian of Alexandria (late first century CE-before 165 CE) wrote a history of the Roman empire that includes information of some Hellenistic kingdoms.

Ptolemy's family ruled Egypt until the Roman conquest of 30 BC. All the male rulers of the dynasty took the name Ptolemy. Ptolemaic queens, some of whom were the sisters of their husbands, were usually called Cleopatra, Arsinoe or Berenice. The most famous member of the line was the last queen, Cleopatra VII, known for her role in the Roman political battles between Julius Caesar and Pompey, and later between Octavian and Mark Antony. Her suicide at the conquest by Rome marked the end of Ptolemaic rule in Egypt though Hellenistic culture continued to thrive in Egypt throughout the Roman and Byzantine periods until the Muslim conquest."
43,with_impossible_20251222_090410,with_impossible,naive_rag,llama-3.3-70b-versatile,openai/gpt-oss-120b,20251222_090410,Which region is Oklahoma City a part of?,False,"Oklahoma City is located in the Frontier Country region in the state's center, and it also lies in the Sandstone Hills region of Oklahoma, with its northeastern part and eastern suburbs falling into an ecological region known as the Cross Timbers.",['Great Plains region'],"Oklahoma City, lying in the Great Plains region, f...","['Oklahoma_City', 'Oklahoma_City', 'Oklahoma_City']",0.41,1,0.3841,0,0.0513,0.0,0.0,0.0,0.0,0.0,,,"Oklahoma City is the capital and largest city of the state of Oklahoma. The county seat of Oklahoma County, the city ranks 27th among United States cities in population. The population grew following the 2010 Census, with the population estimated to have increased to 620,602 as of July 2014. As of 2014, the Oklahoma City metropolitan area had a population of 1,322,429, and the Oklahoma City-Shawnee Combined Statistical Area had a population of 1,459,758 (Chamber of Commerce) residents, making it Oklahoma's largest metropolitan area. Oklahoma City's city limits extend into Canadian, Cleveland, and Pottawatomie counties, though much of those areas outside of the core Oklahoma County area are suburban or rural (watershed). The city ranks as the eighth-largest city in the United States by land area (including consolidated city-counties; it is the largest city in the United States by land area whose government is not consolidated with that of a county or borough).

Before World War II, Oklahoma City developed major stockyards, attracting jobs and revenue formerly in Chicago and Omaha, Nebraska. With the 1928 discovery of oil within the city limits (including under the State Capitol), Oklahoma City became a major center of oil production. Post-war growth accompanied the construction of the Interstate Highway System, which made Oklahoma City a major interchange as the convergence of I-35, I-40 and I-44. It was also aided by federal development of Tinker Air Force Base.
Geography
Oklahoma City lies along one of the primary corridors into Texas and Mexico and is a three-hour drive from the Dallas-Fort Worth metroplex. The city is in the Frontier Country region in the state's center, making it ideal for state government.
According to the United States Census Bureau, the city has a total area of 620.79 square miles (1,607.8 km2), of which 601.11 square miles (1,556.9 km2) is land and 19.23 square miles (49.8 km2) is water. The city has annexed 480 net acres under the leadership of Mayor David Holt.
Oklahoma City lies in the Sandstone Hills region of Oklahoma, known for hills of 250 to 400 feet (80 to 120 m) and two species of oak: blackjack oak (Quercus marilandica) and post oak (Q. stellata). The northeastern part of the city and its eastern suburbs fall into an ecological region known as the Cross Timbers.
Oklahoma City (  OH-klə-HOH-mə -⁠), often shortened to OKC, is the capital and most populous city of the U.S. state of Oklahoma. It is the 20th-most populous U.S. city and 8th largest in the Southern United States, with a population of 681,054 at the 2020 census. The Oklahoma City metropolitan area, with an estimated 1.49 million residents, is the largest metropolitan area in the state and 42nd-most populous in the country. It is the county seat of Oklahoma County, with the city limits extending into Canadian, Cleveland, and Pottawatomie counties; however, areas beyond Oklahoma County primarily consist of suburban developments or areas designated rural and watershed zones. Oklahoma City ranks as the tenth-largest city by area in the United States when including consolidated city-counties, and second-largest when such consolidations are excluded. It is also the second-largest state capital by area, after Juneau, Alaska.
Oklahoma City has one of the world's largest livestock markets. Oil, natural gas, petroleum products, and related industries are its economy's largest sector. The city is in the middle of an active oil field, and oil derricks dot the capitol grounds. The federal government employs a large number of workers at Tinker Air Force Base and the United States Department of Transportation's Mike Monroney Aeronautical Center (which house offices of the Federal Aviation Administration and the Transportation Department's Enterprise Service Center, respectively)."
44,with_impossible_20251222_090410,with_impossible,naive_rag,llama-3.3-70b-versatile,openai/gpt-oss-120b,20251222_090410,What was the name of Banda's biological father?,False,Yohane.,['Yohane'],While on tour Madonna participated in the Raising ...,"['Madonna_(entertainer)', 'Madonna_(entertainer)', 'Beyoncé']",0.42,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,,"While on tour Madonna participated in the Raising Malawi initiative by partially funding an orphanage in and traveling to that country. While there, she decided to adopt a boy named David Banda in October 2006. The adoption raised strong public reaction, because Malawian law requires would-be parents to reside in Malawi for one year before adopting, which Madonna did not do. She addressed this on The Oprah Winfrey Show, saying that there were no written adoption laws in Malawi that regulated foreign adoption. She described how Banda had been suffering from pneumonia after surviving malaria and tuberculosis when she first met him. Banda's biological father, Yohane, commented, ""These so-called human rights activists are harassing me every day, threatening me that I am not aware of what I am doing..... They want me to support their court case, a thing I cannot do for I know what I agreed with Madonna and her husband."" The adoption was finalized in May 2008.
While touring, Madonna founded the charitable organization Raising Malawi and helped fund an orphanage in the country. There, she decided to adopt a boy named David Banda in 2006. The adoption provoked public debate, as Malawian law required prospective parents to reside in the country for one year before adopting, a condition Madonna did not meet. Malawi's Minister of Women and Child Development, Kate Kainja, had also blocked officials from traveling to meet Madonna and Ritchie as potential adopters. Speaking on The Oprah Winfrey Show, Madonna explained that Malawi had no formal adoption laws for foreigners and described how Banda had been suffering from pneumonia after surviving malaria and tuberculosis. Banda's father, Yohane, defended the adoption, saying he understood and supported the arrangement. The adoption was finalized in May 2008.
Beyoncé Giselle Knowles was born in Houston, Texas, to Celestine Ann ""Tina"" Knowles (née Beyincé), a hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager. Beyoncé's name is a tribute to her mother's maiden name. Beyoncé's younger sister Solange is also a singer and a former member of Destiny's Child. Mathew is African-American, while Tina is of Louisiana Creole descent (with African, Native American, French, Cajun, and distant Irish and Spanish ancestry). Through her mother, Beyoncé is a descendant of Acadian leader Joseph Broussard. She was raised in a Methodist household."
45,with_impossible_20251222_090410,with_impossible,naive_rag,llama-3.3-70b-versatile,openai/gpt-oss-120b,20251222_090410,What welding process was demonstrated in 1901?,False,I cannot answer this based on the provided documents.,"['oxyacetylene', 'oxyacetylene welding', 'oxyacetylene welding', 'oxyacetylene welding', 'oxyacetylene']",In 1891 Scottish chemist James Dewar was able to p...,"['Uranium', 'Uranium', 'Uranium']",0.21,0,0.1094,0,0.0,0.0,0.0,0.0,0.0,0.0,,,"On 2 December 1942, as part of the Manhattan Project, another team led by Enrico Fermi was able to initiate the first artificial self-sustained nuclear chain reaction, Chicago Pile-1. Working in a lab below the stands of Stagg Field at the University of Chicago, the team created the conditions needed for such a reaction by piling together 400 short tons (360 metric tons) of graphite, 58 short tons (53 metric tons) of uranium oxide, and six short tons (5.5 metric tons) of uranium metal, a majority of which was supplied by Westinghouse Lamp Plant in a makeshift production process.

Calcined uranium yellowcake, as produced in many large mills, contains a distribution of uranium oxidation species in various forms ranging from most oxidized to least oxidized. Particles with short residence times in a calciner will generally be less oxidized than those with long retention times or particles recovered in the stack scrubber. Uranium content is usually referenced to U
3O
8, which dates to the days of the Manhattan project when U
3O
8 was used as an analytical chemistry reporting standard.
Henri Becquerel discovered radioactivity by using uranium in 1896. Becquerel made the discovery in Paris by leaving a sample of a uranium salt, K2UO2(SO4)2 (potassium uranyl sulfate), on top of an unexposed photographic plate in a drawer and noting that the plate had become ""fogged"". He determined that a form of invisible light or rays emitted by uranium had exposed the plate.
During World War I when the Central Powers suffered a shortage of molybdenum to make artillery gun barrels and high speed tool steels, they routinely used ferrouranium alloy as a substitute, as it presents many of the same physical characteristics as molybdenum. When this practice became known in 1916 the US government requested several prominent universities to research the use of uranium in manufacturing and metalwork. Tools made with these formulas remained in use for several decades, until the Manhattan Project and the Cold War placed a large demand on uranium for fission research and weapon development.
On 2 December 1942, as part of the Manhattan Project, another team led by Enrico Fermi was able to initiate the first artificial self-sustained nuclear chain reaction, Chicago Pile-1. An initial plan using enriched uranium-235 was abandoned as it was as yet unavailable in sufficient quantities. Working in a lab below the stands of Stagg Field at the University of Chicago, the team created the conditions needed for such a reaction by piling together 360 tonnes of graphite, 53 tonnes of uranium oxide, and 5.5 tonnes of uranium metal, most of which was supplied by Westinghouse Lamp Plant in a makeshift production process."
46,with_impossible_20251222_090410,with_impossible,naive_rag,llama-3.3-70b-versatile,openai/gpt-oss-120b,20251222_090410,Who's family is considered Sunni by modern writers?,True,I cannot answer this based on the provided documents.,[],A number of theories have been proposed regarding ...,"['Imamah_(Shia_doctrine)', 'Muslim_world', 'Imamah_(Shia_doctrine)']",0.26,0,0.0833,0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Imamah (Arabic: إمامة‎) is the Shia Islam doctrine (belief) of religious, spiritual and political leadership of the Ummah. The Shia believe that the Imams are the true Caliphs or rightful successors of Muhammad, and further that Imams are possessed of divine knowledge and authority (Ismah) as well as being part of the Ahl al-Bayt, the family of Muhammad. These Imams have the role of providing commentary and interpretation of the Quran as well as guidance to their tariqa followers as is the case of the living Imams of the Nizari Ismaili tariqah.

During the Minor Occultation (Ghaybat al-Sughrá), it is believed that al-Mahdi maintained contact with his followers via deputies (Arab. an-nuwāb al-arbaʻa or ""the Four Leaders""). They represented him and acted as agents between him and his followers. Whenever the believers faced a problem, they would write their concerns and send them to his deputy. The deputy would ascertain his verdict, endorse it with his seal and signature and return it to the relevant parties. The deputies also collected zakat and khums on his behalf.
Religion
Islam
The two main denominations of Islam are the Sunni and Shia sects. They differ primarily upon of how the life of the ummah (""faithful"") should be governed, and the role of the imam. Sunnis believe that the true political successor of Muhammad according to the Sunnah should be selected based on ٍShura (consultation), as was done at the Saqifah which selected Abu Bakr, Muhammad's father-in-law, to be Muhammad's political but not his religious successor. Shia, on the other hand, believe that Muhammad designated his son-in-law Ali ibn Abi Talib as his true political as well as religious successor.
The overwhelming majority of Muslims in the world, between 87 and 90%, are Sunni. Shias and other groups make up the rest, about 10–13% of overall Muslim population. The countries with the highest concentration of Shia populations are: Iran – 89%, Azerbaijan – 65%, Iraq – 60%, Bahrain – 60%, Yemen – 35%, Turkey – 10%, Lebanon – 27%, Syria – 13%, Afghanistan – 10%, Pakistan – 10%, and India – 10%.
In Shia Islam, the Imamah (Arabic: إمامة) is a doctrine which asserts that certain individuals from the lineage of the Islamic prophet Muhammad are to be accepted as leaders and guides of the ummah after the death of Muhammad. Imamah further says that Imams possess divine knowledge and authority (Ismah) as well as being part of the Ahl al-Bayt, the family of Muhammad. These Imams have the role of providing commentary and interpretation of the Quran as well as guidance.

Etymology
The word ""Imām"" denotes a person who stands or walks ""in front"". For Sunni Islam, the word is commonly used to mean a person who leads the course of prayer in the mosque. It also means the head of a madhhab (""school of thought""). However, from the Shia point of view this is merely the basic understanding of the word in the Arabic language and, for its proper religious usage, the word ""Imam"" is applicable only to those members of the house of Muhammad designated as infallible by the preceding Imam."
47,with_impossible_20251222_090410,with_impossible,naive_rag,llama-3.3-70b-versatile,openai/gpt-oss-120b,20251222_090410,What percentage of the Seattle population has a bachelor's degree?,False,53.8% of the city's population over the age of 25 hold a bachelor's degree or higher.,['53.8%'],"Of the city's population over the age of 25, 53.8%...","['Seattle', 'Seattle', 'Seattle']",0.34,1,0.4776,0,0.1429,0.0,0.0,0.0,0.0,0.0,,,"Education
Of the city's population over the age of 25, 53.8% (vs. a national average of 27.4%) hold a bachelor's degree or higher, and 91.9% (vs. 84.5% nationally) have a high school diploma or equivalent. A 2008 United States Census Bureau survey showed that Seattle had the highest percentage of college and university graduates of any major U.S. city. The city was listed as the most literate of the country's 69 largest cities in 2005 and 2006, the second most literate in 2007 and the most literate in 2008 in studies conducted by Central Connecticut State University.
Seattle Public Schools is the school district for the vast majority of the city. The school district desegregated without a court order but still struggles to achieve racial balance in a somewhat ethnically divided city (the south part of town having more ethnic minorities than the north). In 2007, Seattle's racial tie-breaking system was struck down by the United States Supreme Court, but the ruling left the door open for desegregation formulae based on other indicators (e.g., income or socioeconomic class). A small portion of the city's Delridge neighborhood lies within the boundaries of the Highline School District.
The public school system is supplemented by a moderate number of private schools: Five of the private high schools are Catholic, one is Lutheran, and six are secular.
Demographics
According to the 2012–2016 American Community Survey (ACS), the racial makeup of the city was 65.7% White Non-Hispanic, 16.9% Asian, 6.8% Black or African American, 6.6% Hispanic or Latino of any race, 0.4% Native American, 0.9% Pacific Islander, 0.2% other races, and 5.6% two or more races.

Seattle's population historically has been predominantly white. The 2010 census showed that Seattle was one of the whitest big cities in the country, although its proportion of white residents has been gradually declining. In 1960, whites constituted 91.6% of the city's population, while in 2010 they constituted 69.5%. According to the 2006–2008 American Community Survey, approximately 78.9% of residents over the age of five spoke only English at home. Those who spoke Asian languages other than Indo-European languages made up 10.2% of the population, Spanish was spoken by 4.5% of the population, speakers of other Indo-European languages made up 3.9%, and speakers of other languages made up 2.5%.
Sexual orientation and gender identity
Seattle has a notably large lesbian, gay, bisexual, and transgender community. According to a 2006 study by UCLA, 12.9% of city residents polled identified as gay, lesbian, or bisexual. This was the second-highest proportion of any major U.S. city, behind San Francisco. Greater Seattle also ranked second among major U.S. metropolitan areas, with 6.5% of the population identifying as gay, lesbian, or bisexual. In a more recent Gallup poll survey of 2015, Seattle ranked fifth, at 4.8%. According to 2012 estimates from the United States Census Bureau, Seattle has the highest percentage of same-sex households in the United States, at 2.6 percent, surpassing San Francisco (2.5 percent). The Capitol Hill district has been the center of LGBTQ culture in Seattle since the 1970s. Before then, the Pioneer Square district was the city's hub of LGBTQ community."
